customer_state,year_week,month,revenue,order_count,population,gdp_per_capita,week_of_year,month_sin,month_cos,week_sin,week_cos,revenue_growth_1w,revenue_growth_4w,revenue_lag_1,revenue_lag_2,revenue_lag_4,revenue_lag_8,revenue_rolling_4,revenue_rolling_8,revenue_rolling_12,target_next_revenue
AC,2017-07-17/2017-07-23,7,2,2,1000000,50000,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1.0,1.0,1.0,1.0,1.0,3.0,1.25,1.5,1.75,1.0
AC,2017-07-24/2017-07-30,7,1,1,1000000,50000,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-0.5,-0.5,2.0,1.0,2.0,2.0,1.5,1.375,1.75,2.0
AC,2017-07-31/2017-08-06,8,2,2,1000000,50000,31,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1.0,1.0,1.0,2.0,1.0,1.0,1.25,1.25,1.6666666666666667,1.0
AC,2017-08-14/2017-08-20,8,1,1,1000000,50000,33,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,-0.5,0.0,2.0,1.0,1.0,1.0,1.5,1.375,1.5833333333333333,1.0
AC,2017-08-21/2017-08-27,8,1,1,1000000,50000,34,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.0,-0.5,1.0,2.0,2.0,1.0,1.5,1.375,1.5,2.0
AC,2017-08-28/2017-09-03,9,2,2,1000000,50000,35,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1.0,1.0,1.0,1.0,1.0,2.0,1.25,1.375,1.3333333333333333,1.0
AC,2017-09-11/2017-09-17,9,1,1,1000000,50000,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,-0.5,-0.5,2.0,1.0,2.0,1.0,1.5,1.375,1.3333333333333333,2.0
AC,2017-09-18/2017-09-24,9,2,2,1000000,50000,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1.0,1.0,1.0,2.0,1.0,1.0,1.25,1.375,1.3333333333333333,1.0
AC,2017-09-25/2017-10-01,10,1,1,1000000,50000,39,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.5,0.0,2.0,1.0,1.0,2.0,1.5,1.5,1.4166666666666667,1.0
AC,2017-10-02/2017-10-08,10,1,1,1000000,50000,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0.0,-0.5,1.0,2.0,2.0,1.0,1.5,1.375,1.4166666666666667,2.0
AC,2017-10-09/2017-10-15,10,2,2,1000000,50000,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1.0,1.0,1.0,1.0,1.0,2.0,1.25,1.375,1.3333333333333333,1.0
AC,2017-10-16/2017-10-22,10,1,1,1000000,50000,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-0.5,-0.5,2.0,1.0,2.0,1.0,1.5,1.375,1.4166666666666667,1.0
AC,2017-11-06/2017-11-12,11,1,1,1000000,50000,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0.0,0.0,1.0,2.0,1.0,1.0,1.25,1.375,1.4166666666666667,2.0
AC,2017-11-13/2017-11-19,11,2,2,1000000,50000,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1.0,1.0,1.0,1.0,1.0,2.0,1.25,1.375,1.3333333333333333,1.0
AC,2017-11-20/2017-11-26,11,1,1,1000000,50000,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,-0.5,-0.5,2.0,1.0,2.0,1.0,1.5,1.375,1.4166666666666667,1.0
AC,2017-11-27/2017-12-03,11,1,1,1000000,50000,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,0.0,0.0,1.0,2.0,1.0,2.0,1.25,1.375,1.3333333333333333,1.0
AC,2017-12-04/2017-12-10,12,1,1,1000000,50000,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0.0,0.0,1.0,1.0,1.0,1.0,1.25,1.25,1.3333333333333333,1.0
AC,2017-12-11/2017-12-17,12,1,1,1000000,50000,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0.0,-0.5,1.0,1.0,2.0,1.0,1.25,1.25,1.3333333333333333,2.0
AC,2017-12-18/2017-12-24,12,2,2,1000000,50000,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.25,1.25,1.0
AC,2017-12-25/2017-12-31,12,1,1,1000000,50000,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,-0.5,0.0,2.0,1.0,1.0,1.0,1.25,1.25,1.3333333333333333,4.0
AC,2018-01-08/2018-01-14,1,4,4,1000000,50000,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,3.0,3.0,1.0,2.0,1.0,1.0,1.25,1.25,1.25,1.0
AC,2018-01-15/2018-01-21,1,1,1,1000000,50000,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,-0.75,0.0,4.0,1.0,1.0,2.0,2.0,1.625,1.5,1.0
AC,2018-01-29/2018-02-04,1,1,1,1000000,50000,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0.0,-0.5,1.0,4.0,2.0,1.0,2.0,1.5,1.5,1.0
AC,2018-02-05/2018-02-11,2,1,1,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.0,0.0,1.0,1.0,1.0,1.0,1.75,1.5,1.4166666666666667,1.0
AC,2018-02-12/2018-02-18,2,1,1,1000000,50000,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.0,-0.75,1.0,1.0,4.0,1.0,1.75,1.5,1.4166666666666667,1.0
AC,2018-02-19/2018-02-25,2,1,1,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.5,1.4166666666666667,2.0
AC,2018-02-26/2018-03-04,3,2,2,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.3333333333333333,2.0
AC,2018-04-09/2018-04-15,4,2,2,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.0,1.0,2.0,1.0,1.0,1.0,1.25,1.5,1.4166666666666667,1.0
AC,2018-04-16/2018-04-22,4,1,1,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,-0.5,0.0,2.0,2.0,1.0,4.0,1.5,1.625,1.5,1.0
AC,2018-04-23/2018-04-29,4,1,1,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.0,0.0,1.0,2.0,1.0,1.0,1.5,1.25,1.5,1.0
AC,2018-04-30/2018-05-06,5,1,1,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.0,-0.5,1.0,1.0,2.0,1.0,1.5,1.25,1.5,1.0
AC,2018-05-28/2018-06-03,5,1,1,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0.0,-0.5,1.0,1.0,2.0,1.0,1.25,1.25,1.4166666666666667,1.0
AC,2018-06-11/2018-06-17,6,1,1,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.25,1.4166666666666667,2.0
AC,2018-06-25/2018-07-01,6,2,2,1000000,50000,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.1666666666666667,4.0
AC,2018-07-23/2018-07-29,7,4,4,1000000,50000,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1.0,3.0,2.0,1.0,1.0,2.0,1.25,1.375,1.25,2.0
AC,2018-08-06/2018-08-12,8,2,2,1000000,50000,32,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,-0.5,1.0,4.0,2.0,1.0,2.0,2.0,1.625,1.5,1.0
AL,2016-10-03/2016-10-09,10,1,1,1000000,50000,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0.0,0.0,,,,,,,,1.0
AL,2017-01-23/2017-01-29,1,1,1,1000000,50000,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.0,0.0,1.0,,,,,,,1.0
AL,2017-01-30/2017-02-05,1,1,1,1000000,50000,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,3.0
AL,2017-01-30/2017-02-05,2,3,3,1000000,50000,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,2.0,0.0,1.0,1.0,,,1.0,1.0,1.0,5.0
AL,2017-02-06/2017-02-12,2,5,5,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.6666666666666667,4.0,3.0,1.0,1.0,,1.5,1.5,1.5,1.0
AL,2017-02-13/2017-02-19,2,1,1,1000000,50000,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,-0.8,0.0,5.0,3.0,1.0,,2.5,2.2,2.2,2.0
AL,2017-02-20/2017-02-26,2,2,2,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1.0,1.0,1.0,5.0,1.0,,2.5,2.0,2.0,1.0
AL,2017-02-27/2017-03-05,2,1,1,1000000,50000,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,-0.5,-0.6666666666666667,2.0,1.0,3.0,,2.75,2.0,2.0,1.0
AL,2017-02-27/2017-03-05,3,1,1,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0.0,-0.8,1.0,2.0,5.0,1.0,2.25,1.875,1.875,3.0
AL,2017-03-13/2017-03-19,3,3,3,1000000,50000,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2.0,2.0,1.0,1.0,1.0,1.0,1.25,1.875,1.7777777777777777,3.0
AL,2017-03-20/2017-03-26,3,3,3,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.0,0.5,3.0,1.0,2.0,1.0,1.75,2.125,1.9,3.0
AL,2017-03-27/2017-04-02,3,3,3,1000000,50000,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0.0,2.0,3.0,3.0,1.0,3.0,2.0,2.375,2.0,1.0
AL,2017-03-27/2017-04-02,4,1,1,1000000,50000,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,-0.6666666666666667,0.0,3.0,3.0,1.0,5.0,2.5,2.375,2.0833333333333335,5.0
AL,2017-04-03/2017-04-09,4,5,5,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,4.0,0.6666666666666667,1.0,3.0,3.0,1.0,2.5,1.875,2.0833333333333335,5.0
AL,2017-04-10/2017-04-16,4,5,5,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.0,0.6666666666666667,5.0,1.0,3.0,2.0,3.0,2.375,2.4166666666666665,6.0
AL,2017-04-17/2017-04-23,4,6,6,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.19999999999999996,1.0,5.0,5.0,3.0,1.0,3.5,2.75,2.75,4.0
AL,2017-04-24/2017-04-30,4,4,4,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,-0.33333333333333337,3.0,6.0,5.0,1.0,1.0,4.25,3.375,3.0,8.0
AL,2017-05-01/2017-05-07,5,8,8,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1.0,0.6000000000000001,4.0,6.0,5.0,3.0,5.0,3.75,2.9166666666666665,3.0
AL,2017-05-08/2017-05-14,5,3,3,1000000,50000,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,-0.625,-0.4,8.0,4.0,5.0,3.0,5.75,4.375,3.5,7.0
AL,2017-05-15/2017-05-21,5,7,7,1000000,50000,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.3333333333333335,0.16666666666666674,3.0,8.0,6.0,3.0,5.25,4.375,3.5833333333333335,6.0
AL,2017-05-22/2017-05-28,5,6,6,1000000,50000,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.1428571428571429,0.5,7.0,3.0,4.0,1.0,5.5,4.875,4.083333333333333,2.0
AL,2017-05-29/2017-06-04,5,2,2,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,-0.6666666666666667,-0.75,6.0,7.0,8.0,5.0,6.0,5.5,4.5,5.0
AL,2017-06-05/2017-06-11,6,5,5,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.5,0.6666666666666667,2.0,6.0,3.0,5.0,4.5,5.125,4.416666666666667,1.0
AL,2017-06-12/2017-06-18,6,1,1,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,-0.8,-0.8571428571428572,5.0,2.0,7.0,6.0,5.0,5.125,4.583333333333333,1.0
AL,2017-06-19/2017-06-25,6,1,1,1000000,50000,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.0,-0.8333333333333334,1.0,5.0,6.0,4.0,3.5,4.5,4.416666666666667,3.0
AL,2017-06-26/2017-07-02,6,3,3,1000000,50000,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,2.0,0.5,1.0,1.0,2.0,8.0,2.25,4.125,4.416666666666667,2.0
AL,2017-07-03/2017-07-09,7,2,2,1000000,50000,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,-0.33333333333333337,-0.6,3.0,1.0,5.0,3.0,2.5,3.5,4.25,4.0
AL,2017-07-10/2017-07-16,7,4,4,1000000,50000,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1.0,3.0,2.0,3.0,1.0,7.0,1.75,3.375,4.0,5.0
AL,2017-07-17/2017-07-23,7,5,5,1000000,50000,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.25,4.0,4.0,2.0,1.0,6.0,2.5,3.0,3.8333333333333335,3.0
AL,2017-07-24/2017-07-30,7,3,3,1000000,50000,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-0.4,0.0,5.0,4.0,3.0,2.0,3.5,2.875,3.9166666666666665,1.0
AL,2017-07-31/2017-08-06,7,1,1,1000000,50000,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,-0.6666666666666667,-0.5,3.0,5.0,2.0,5.0,3.5,3.0,3.5,2.0
AL,2017-07-31/2017-08-06,8,2,2,1000000,50000,31,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1.0,-0.5,1.0,3.0,4.0,1.0,3.25,2.5,3.3333333333333335,2.0
AL,2017-08-07/2017-08-13,8,2,2,1000000,50000,32,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0.0,-0.6,2.0,1.0,5.0,1.0,2.75,2.625,2.9166666666666665,5.0
AL,2017-08-14/2017-08-20,8,5,5,1000000,50000,33,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1.5,0.6666666666666667,2.0,2.0,3.0,3.0,2.0,2.75,2.5833333333333335,4.0
AL,2017-08-21/2017-08-27,8,4,4,1000000,50000,34,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-0.19999999999999996,3.0,5.0,2.0,1.0,2.0,2.5,3.0,2.8333333333333335,4.0
AL,2017-08-28/2017-09-03,8,4,4,1000000,50000,35,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0.0,1.0,4.0,5.0,2.0,4.0,3.25,3.25,2.75,3.0
AL,2017-08-28/2017-09-03,9,3,3,1000000,50000,35,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,-0.25,0.5,4.0,4.0,2.0,5.0,3.75,3.25,3.0,3.0
AL,2017-09-04/2017-09-10,9,3,3,1000000,50000,36,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0.0,-0.4,3.0,4.0,5.0,3.0,4.0,3.0,3.1666666666666665,7.0
AL,2017-09-11/2017-09-17,9,7,7,1000000,50000,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1.3333333333333335,0.75,3.0,3.0,4.0,1.0,3.5,3.0,3.1666666666666665,5.0
AL,2017-09-18/2017-09-24,9,5,5,1000000,50000,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-0.2857142857142857,0.25,7.0,3.0,4.0,2.0,4.25,3.75,3.5833333333333335,1.0
AL,2017-09-25/2017-10-01,9,1,1,1000000,50000,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.8,-0.6666666666666667,5.0,7.0,3.0,2.0,4.5,4.125,3.6666666666666665,1.0
AL,2017-09-25/2017-10-01,10,1,1,1000000,50000,39,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,-0.6666666666666667,1.0,5.0,3.0,5.0,4.0,4.0,3.3333333333333335,7.0
AL,2017-10-02/2017-10-08,10,7,7,1000000,50000,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,6.0,0.0,1.0,1.0,7.0,4.0,3.5,3.5,3.1666666666666665,4.0
AL,2017-10-09/2017-10-15,10,4,4,1000000,50000,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-0.4285714285714286,-0.19999999999999996,7.0,1.0,5.0,4.0,3.5,3.875,3.6666666666666665,8.0
AL,2017-10-16/2017-10-22,10,8,8,1000000,50000,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1.0,7.0,4.0,7.0,1.0,3.0,3.25,3.875,3.8333333333333335,5.0
AL,2017-10-23/2017-10-29,10,5,5,1000000,50000,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,-0.375,4.0,8.0,4.0,1.0,3.0,5.0,4.5,4.333333333333333,3.0
AL,2017-10-30/2017-11-05,10,3,3,1000000,50000,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,-0.4,-0.5714285714285714,5.0,8.0,7.0,7.0,6.0,4.75,4.333333333333333,5.0
AL,2017-10-30/2017-11-05,11,5,5,1000000,50000,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,0.6666666666666667,0.25,3.0,5.0,4.0,5.0,5.0,4.25,4.25,1.0
AL,2017-11-06/2017-11-12,11,1,1,1000000,50000,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-0.8,-0.875,5.0,3.0,8.0,1.0,5.25,4.25,4.333333333333333,4.0
AL,2017-11-13/2017-11-19,11,4,4,1000000,50000,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,3.0,-0.19999999999999996,1.0,5.0,5.0,1.0,3.5,4.25,4.166666666666667,14.0
AL,2017-11-20/2017-11-26,11,14,14,1000000,50000,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,2.5,3.666666666666667,4.0,1.0,3.0,7.0,3.25,4.625,4.25,2.0
AL,2017-11-27/2017-12-03,11,2,2,1000000,50000,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,-0.8571428571428572,-0.6,14.0,4.0,5.0,4.0,6.0,5.5,4.833333333333333,4.0
AL,2017-11-27/2017-12-03,12,4,4,1000000,50000,48,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,1.0,3.0,2.0,14.0,1.0,8.0,5.25,5.25,4.583333333333333,3.0
AL,2017-12-04/2017-12-10,12,3,3,1000000,50000,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,-0.25,-0.25,4.0,2.0,4.0,5.0,6.0,4.75,4.833333333333333,2.0
AL,2017-12-11/2017-12-17,12,2,2,1000000,50000,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,-0.33333333333333337,-0.8571428571428572,3.0,4.0,14.0,3.0,5.75,4.5,5.0,1.0
AL,2017-12-18/2017-12-24,12,1,1,1000000,50000,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-0.5,-0.5,2.0,3.0,2.0,5.0,2.75,4.375,4.583333333333333,2.0
AL,2017-12-25/2017-12-31,12,2,2,1000000,50000,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,1.0,-0.5,1.0,2.0,4.0,1.0,2.5,3.875,4.333333333333333,5.0
AL,2018-01-01/2018-01-07,1,5,5,1000000,50000,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1.5,0.6666666666666667,2.0,1.0,3.0,4.0,2.0,4.0,3.8333333333333335,8.0
AL,2018-01-08/2018-01-14,1,8,8,1000000,50000,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0.6000000000000001,3.0,5.0,2.0,2.0,14.0,2.5,4.125,3.8333333333333335,9.0
AL,2018-01-15/2018-01-21,1,9,9,1000000,50000,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0.125,8.0,8.0,5.0,1.0,2.0,4.0,3.375,4.25,12.0
AL,2018-01-22/2018-01-28,1,12,12,1000000,50000,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.33333333333333326,5.0,9.0,8.0,2.0,4.0,6.0,4.25,4.583333333333333,2.0
AL,2018-01-29/2018-02-04,1,2,2,1000000,50000,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,-0.8333333333333334,-0.6,12.0,9.0,5.0,3.0,8.5,5.25,5.5,2.0
AL,2018-01-29/2018-02-04,2,2,2,1000000,50000,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0.0,-0.75,2.0,12.0,8.0,2.0,7.75,5.125,5.333333333333333,5.0
AL,2018-02-05/2018-02-11,2,5,5,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1.5,-0.4444444444444444,2.0,2.0,9.0,1.0,6.25,5.125,4.333333333333333,7.0
AL,2018-02-12/2018-02-18,2,7,7,1000000,50000,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.3999999999999999,-0.41666666666666663,5.0,2.0,12.0,2.0,5.25,5.625,4.583333333333333,10.0
AL,2018-02-19/2018-02-25,2,10,10,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.4285714285714286,4.0,7.0,5.0,2.0,5.0,4.0,6.25,4.833333333333333,3.0
AL,2018-02-26/2018-03-04,2,3,3,1000000,50000,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,-0.7,0.5,10.0,7.0,2.0,8.0,6.0,6.875,5.416666666666667,1.0
AL,2018-02-26/2018-03-04,3,1,1,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,-0.6666666666666667,-0.8,3.0,10.0,5.0,9.0,6.25,6.25,5.5,9.0
AL,2018-03-05/2018-03-11,3,9,9,1000000,50000,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,8.0,0.2857142857142858,1.0,3.0,7.0,12.0,5.25,5.25,5.5,1.0
AL,2018-03-12/2018-03-18,3,1,1,1000000,50000,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,-0.8888888888888888,-0.9,9.0,1.0,10.0,2.0,5.75,4.875,6.083333333333333,9.0
AL,2018-03-19/2018-03-25,3,9,9,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,8.0,2.0,1.0,9.0,3.0,2.0,3.5,4.75,5.75,7.0
AL,2018-03-26/2018-04-01,3,7,7,1000000,50000,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,-0.2222222222222222,6.0,9.0,1.0,1.0,5.0,5.0,5.625,5.833333333333333,8.0
AL,2018-04-02/2018-04-08,4,8,8,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.1428571428571428,-0.11111111111111116,7.0,9.0,9.0,7.0,6.5,5.875,5.666666666666667,1.0
AL,2018-04-09/2018-04-15,4,1,1,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,-0.875,0.0,8.0,7.0,1.0,10.0,6.25,6.0,5.333333333333333,11.0
AL,2018-04-16/2018-04-22,4,11,11,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,10.0,0.22222222222222232,1.0,8.0,9.0,3.0,6.25,4.875,5.25,6.0
AL,2018-04-23/2018-04-29,4,6,6,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,-0.4545454545454546,-0.1428571428571429,11.0,1.0,7.0,1.0,6.75,5.875,6.0,1.0
AL,2018-04-30/2018-05-06,4,1,1,1000000,50000,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,-0.8333333333333334,-0.875,6.0,11.0,8.0,9.0,6.5,6.5,6.083333333333333,3.0
AL,2018-04-30/2018-05-06,5,3,3,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,2.0,2.0,1.0,6.0,1.0,1.0,4.75,5.5,5.583333333333333,8.0
AL,2018-05-07/2018-05-13,5,8,8,1000000,50000,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1.6666666666666665,-0.2727272727272727,3.0,1.0,11.0,9.0,5.25,5.75,5.0,3.0
AL,2018-05-14/2018-05-20,5,3,3,1000000,50000,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.625,-0.5,8.0,3.0,6.0,7.0,4.5,5.625,5.416666666666667,2.0
AL,2018-05-21/2018-05-27,5,2,2,1000000,50000,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.33333333333333337,1.0,3.0,8.0,1.0,8.0,3.75,5.125,5.583333333333333,3.0
AL,2018-05-28/2018-06-03,5,3,3,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0.5,0.0,2.0,3.0,3.0,1.0,4.0,4.375,5.0,4.0
AL,2018-05-28/2018-06-03,6,4,4,1000000,50000,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0.33333333333333326,-0.5,3.0,2.0,8.0,11.0,4.0,4.625,5.166666666666667,5.0
AL,2018-06-04/2018-06-10,6,5,5,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0.25,0.6666666666666667,4.0,3.0,3.0,6.0,3.0,3.75,4.75,6.0
AL,2018-06-11/2018-06-17,6,6,6,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.19999999999999996,2.0,5.0,4.0,2.0,1.0,3.5,3.625,4.583333333333333,3.0
